"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-11-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-11-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-11-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-11-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-11-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-11-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-11-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-11-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-11-28",,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-11-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-11-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-08",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-14",,,,,"0.06",",,N","0.8",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-21",,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-22",,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-24",,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-26",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-27",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2017-12-31",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-01",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-11",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-15",,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-16",,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-21",,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-22",,,,,"0.23",",,N",,,"4.5",",,N",,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-01-31",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-01",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-10",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-11",,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-16",,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-20",,,,,"0.33",",,N","5.2",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-21",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-23",,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-02-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-16",,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-19",,,,,"0.74",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-27",,,,,"0.59",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-29",,,,,"0.29",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-30",,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-03-31",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-07",,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-08",,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-10",,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-13",,,,,"0.25",",,N","1.2",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1CODN0074","DENVER 6.0 W, CO US","39.7603","-105.0499","1662.1","2018-04-21",,,,,"0.41",",,N","1.0",",,N",,,,,,,,,,,,,,,,,,,,,,
